13/08/2014 08:07:45	1407935265	127.0.0.1	visitor		GET	book	
13/08/2014 08:07:47	1407935267	127.0.0.1	visitor		GET	book/add	
13/08/2014 08:08:06	1407935286	127.0.0.1	visitor		POST	book/add	
13/08/2014 08:08:06	1407935286	127.0.0.1	visitor		GET	book	
13/08/2014 09:39:24	1407940764	127.0.0.1	visitor		GET	cobro	
13/08/2014 10:12:22	1407942742	127.0.0.1	visitor		GET	cobro	
13/08/2014 10:14:05	1407942845	127.0.0.1	visitor		GET	cobro	
13/08/2014 10:40:28	1407944428	127.0.0.1	visitor		GET	cobro	
13/08/2014 10:50:03	1407945003	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:18	1407945738	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:20	1407945740	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:20	1407945740	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:20	1407945740	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:20	1407945740	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:21	1407945741	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:21	1407945741	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:02:21	1407945741	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:03:26	1407945806	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:03:29	1407945809	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:03:29	1407945809	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:03:29	1407945809	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:03:30	1407945810	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:04:41	1407945881	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:05:27	1407945927	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:05:27	1407945927	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:05:28	1407945928	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:05:28	1407945928	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:12:12	1407946332	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:18:23	1407946703	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:18:53	1407946733	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:19:08	1407946748	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:20:44	1407946844	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:22:02	1407946922	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:24:16	1407947056	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:24:31	1407947071	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:25:18	1407947118	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:26:39	1407947199	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:26:40	1407947200	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:27:06	1407947226	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:28:44	1407947324	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:30:21	1407947421	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:32:00	1407947520	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:34:52	1407947692	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:36:10	1407947770	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:36:37	1407947797	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:38:47	1407947927	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:40:26	1407948026	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:40:58	1407948058	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:41:06	1407948066	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:41:58	1407948118	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:42:32	1407948152	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:42:34	1407948154	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:43:02	1407948182	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:43:14	1407948194	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:48:24	1407948504	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:48:28	1407948508	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:48:41	1407948521	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:48:42	1407948522	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:48:42	1407948522	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:49:12	1407948552	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:49:20	1407948560	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:49:37	1407948577	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:49:53	1407948593	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:21	1407948621	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:42	1407948642	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:56	1407948656	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:56	1407948656	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:56	1407948656	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:50:57	1407948657	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:51:21	1407948681	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:51:40	1407948700	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:51:41	1407948701	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:51:41	1407948701	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:52:20	1407948740	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:52:35	1407948755	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:52:43	1407948763	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:54:45	1407948885	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:55:08	1407948908	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:55:52	1407948952	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:56:47	1407949007	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:57:58	1407949078	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:57:58	1407949078	127.0.0.1	visitor		GET	cobro	
13/08/2014 11:57:59	1407949079	127.0.0.1	visitor		GET	cobro	
13/08/2014 12:01:49	1407949309	127.0.0.1	visitor		GET	cobro	
13/08/2014 12:02:12	1407949332	127.0.0.1	visitor		GET	cobro	
13/08/2014 12:03:36	1407949416	127.0.0.1	visitor		GET	cobro	
13/08/2014 12:04:27	1407949467	127.0.0.1	visitor		GET	cobro	
13/08/2014 12:04:47	1407949487	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:00:41	1407952841	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:03:09	1407952989	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:03:24	1407953004	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:10:03	1407953403	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:10:24	1407953424	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:10:25	1407953425	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:10:25	1407953425	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:10:45	1407953445	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:12:35	1407953555	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:13:39	1407953619	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:18:40	1407953920	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:19:34	1407953974	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:19:55	1407953995	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:20:03	1407954003	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:20:12	1407954012	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:20:31	1407954031	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:21:27	1407954087	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:28:34	1407954514	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:28:35	1407954515	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:28:36	1407954516	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:28:46	1407954526	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:28:59	1407954539	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:29:18	1407954558	127.0.0.1	visitor		GET	cobro	
13/08/2014 13:54:04	1407956044	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:01:37	1407956497	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:02:35	1407956555	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:03:44	1407956624	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:04:20	1407956660	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:05:02	1407956702	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:05:26	1407956726	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:06:08	1407956768	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:07:16	1407956836	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:07:40	1407956860	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:08:03	1407956883	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:09:19	1407956959	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:09:47	1407956987	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:10:35	1407957035	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:11:50	1407957110	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:12:15	1407957135	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:13:54	1407957234	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:14:11	1407957251	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:14:11	1407957251	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:14:12	1407957252	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:14:12	1407957252	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:14:24	1407957264	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:35:13	1407958513	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:35:14	1407958514	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:35:34	1407958534	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:37:53	1407958673	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:38:07	1407958687	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:57:02	1407959822	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:57:05	1407959825	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:57:05	1407959825	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:57:05	1407959825	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:57:11	1407959831	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:58:31	1407959911	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:58:33	1407959913	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:58:51	1407959931	127.0.0.1	visitor		GET	cobro	
13/08/2014 14:59:25	1407959965	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:02:18	1407960138	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:02:56	1407960176	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:03:47	1407960227	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:05:30	1407960330	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:06:24	1407960384	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:06:54	1407960414	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:07:58	1407960478	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:09:44	1407960584	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:10:21	1407960621	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:11:16	1407960676	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:17:36	1407961056	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:24:12	1407961452	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:24:25	1407961465	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:25:35	1407961535	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:26:26	1407961586	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:27:03	1407961623	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:28:44	1407961724	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:49:49	1407962989	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:50:44	1407963044	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:52:25	1407963145	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:53:05	1407963185	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:55:38	1407963338	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:56:20	1407963380	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:57:08	1407963428	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:58:22	1407963502	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:58:46	1407963526	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:59:11	1407963551	127.0.0.1	visitor		GET	cobro	
13/08/2014 15:59:50	1407963590	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:06	1407963606	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:07	1407963607	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:07	1407963607	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:08	1407963608	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:17	1407963617	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:20	1407963620	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:20	1407963620	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:20	1407963620	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:21	1407963621	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:00:40	1407963640	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:01:23	1407963683	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:01:24	1407963684	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:01:24	1407963684	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:01:25	1407963685	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:03	1407963723	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:03	1407963723	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:24	1407963744	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:26	1407963746	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:26	1407963746	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:26	1407963746	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:02:26	1407963746	127.0.0.1	visitor		GET	cobro	
13/08/2014 16:03:15	1407963795	127.0.0.1	visitor		GET	cobro	
